Year,Prevalence Rate (%),Incidence Rate (%),Mortality Rate (%),Population Affected,Healthcare Access (%),Doctors per 1000,Hospital Beds per 1000,Average Treatment Cost ($$$),Recovery Rate (%),DALYs,Improvement in 5 Years (%),Per Capita Income (USD),Education Index,Urbanization Rate (%),Country_Australia,Country_Brazil,Country_Canada,Country_China,Country_France,Country_Germany,Country_India,Country_Indonesia,Country_Italy,Country_Japan,Country_Mexico,Country_Nigeria,Country_Russia,Country_Saudi Arabia,Country_South Africa,Country_South Korea,Country_Turkey,Country_UK,Country_USA,Disease Name_Asthma,Disease Name_COVID-19,Disease Name_Cancer,Disease Name_Cholera,Disease Name_Dengue,Disease Name_Diabetes,Disease Name_Ebola,Disease Name_HIV/AIDS,Disease Name_Hepatitis,Disease Name_Hypertension,Disease Name_Influenza,Disease Name_Leprosy,Disease Name_Malaria,Disease Name_Measles,Disease Name_Parkinson's Disease,Disease Name_Polio,Disease Name_Rabies,Disease Name_Tuberculosis,Disease Name_Zika,Disease Category_Bacterial,Disease Category_Cardiovascular,Disease Category_Chronic,Disease Category_Genetic,Disease Category_Infectious,Disease Category_Metabolic,Disease Category_Neurological,Disease Category_Parasitic,Disease Category_Respiratory,Disease Category_Viral,Age Group_19-35,Age Group_36-60,Age Group_61+,Gender_Male,Gender_Other,Treatment Type_Surgery,Treatment Type_Therapy,Treatment Type_Vaccination,Availability of Vaccines/Treatment_Yes
2016,12.05,7.3,2.3,186073,84.87,3.77,5.49,21499,76.48,220,8.58,86535,0.73,73.85,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True
2020,18.96,4.01,2.24,371662,53.04,3.14,7.51,22872,77.2,4899,4.11,50310,0.88,35.67,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True
2011,3.02,9.29,9.63,350565,58.18,3.3,5.26,16218,93.94,1449,8.71,19291,0.71,29.16,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023,5.29,6.05,2.15,445987,77.18,2.92,7.49,15481,98.22,4145,7.33,73237,0.52,29.03,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
2010,13.34,0.63,2.04,840202,89.2,4.95,6.23,20644,69.8,1449,4.56,42784,0.78,75.58,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2006,11.86,13.17,9.65,996846,51.81,2.83,1.68,37211,97.44,2060,8.66,30653,0.72,70.49,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
2004,10.78,10.07,3.49,117012,73.04,0.62,4.24,23066,94.31,3949,6.7,32631,0.47,79.18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2010,19.66,10.35,1.26,265129,96.06,1.86,1.23,4194,80.04,4589,4.43,81093,0.42,86.06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
2007,15.92,5.09,1.37,680804,75.42,3.49,5.11,16801,86.18,23,6.68,36111,0.45,86.78,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2016,3.54,8.01,2.54,57972,51.74,1.27,9.29,29029,98.24,2023,4.33,81521,0.54,34.75,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2007,5.93,14.35,4.63,209096,54.72,3.25,3.39,7188,89.57,590,2.95,61578,0.45,80.99,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False
2003,17.76,4.28,3.01,155557,76.04,3.56,8.28,26519,97.47,3100,6.6,28064,0.72,58.18,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
2022,12.39,13.49,7.72,314577,63.32,1.11,1.09,9664,80.68,3795,5.92,62311,0.64,26.55,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2013,10.8,6.93,4.05,905199,86.08,4.19,6.13,14228,72.67,3463,3.5,87457,0.78,37.28,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2009,15.12,10.72,5.99,85551,63.16,2.49,6.11,4496,93.25,3907,9.17,86385,0.48,39.18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
2002,1.58,4.33,3.44,799154,61.48,1.51,3.07,24263,56.3,3914,7.84,8066,0.46,24.81,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
2022,6.9,0.92,7.05,721846,65.48,0.53,7.01,25241,92.24,15,9.31,29074,0.48,22.36,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
2003,5.73,11.19,5.86,968168,51.57,4.15,5.88,25584,63.76,3600,8.36,78734,0.61,51.98,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
2017,12.8,0.96,8.07,822326,94.02,2.91,0.9,35440,86.1,4537,1.79,73125,0.85,83.16,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True
2021,10.44,7.95,6.82,285432,51.1,2.3,7.12,19662,71.94,3905,6.02,72468,0.54,23.08,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2017,17.25,9.27,9.08,469085,87.52,1.17,6.97,37550,60.45,2202,6.35,12836,0.61,49.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
2006,9.98,9.82,7.35,274807,92.86,1.78,6.66,9439,98.7,3133,8.21,26343,0.74,41.17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False
2003,8.8,9.41,6.35,273923,94.43,1.07,9.31,24079,56.81,2126,4.41,41826,0.67,47.74,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2012,10.31,10.69,8.31,606557,83.79,4.59,2.46,44372,79.3,742,1.45,25781,0.62,44.29,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2009,15.0,5.97,3.27,540890,92.09,1.15,0.54,13764,86.22,4382,8.27,93329,0.76,74.95,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False
2005,19.09,3.42,3.19,373022,69.81,1.53,2.84,11365,96.1,2662,3.16,44813,0.88,40.13,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
2008,15.79,12.96,0.97,736559,79.2,2.71,9.34,28459,89.24,3049,1.87,84762,0.61,84.96,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
2007,12.54,10.02,7.12,914033,68.38,2.98,2.99,49327,92.2,2525,1.92,57374,0.69,53.87,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2005,1.29,10.07,7.14,862148,55.0,4.92,5.52,37905,92.79,1953,9.93,98031,0.82,41.25,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
2008,8.2,8.64,1.36,318782,89.16,4.33,4.79,6463,95.29,3865,5.35,9440,0.68,44.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
